"dependent.var","numbers","repeat.var","Area","Governorate","Sector","research.question","Indicator","Percent","Percent_groups","Population Reference"
"liv_prot_vul",0.9609375,"strata","Al Bureij Camp","Deir Al-Balah","Vulnerability","Livelihods and Protection","Livelihods and Protection",96,"90% - 100%","Total Population"
"liv_prot_vul",0.893129770992366,"strata","Deir al Balah","Deir Al-Balah","Vulnerability","Livelihods and Protection","Livelihods and Protection",89,"80% - 89%","Total Population"
"liv_prot_vul",0.895161290322581,"strata","Deir al Balah Camp","Deir Al-Balah","Vulnerability","Livelihods and Protection","Livelihods and Protection",90,"90% - 100%","Total Population"
"liv_prot_vul",0.768656716417911,"strata","Gaza","Gaza","Vulnerability","Livelihods and Protection","Livelihods and Protection",77,"70% - 79%","Total Population"
"liv_prot_vul",0.837209302325581,"strata","Jabalya","North Gaza","Vulnerability","Livelihods and Protection","Livelihods and Protection",84,"80% - 89%","Total Population"
"liv_prot_vul",0.909774436090226,"strata","Jabalya Camp","North Gaza","Vulnerability","Livelihods and Protection","Livelihods and Protection",91,"90% - 100%","Total Population"
"liv_prot_vul",0.767857142857143,"strata","Juhor ad Dik","Gaza","Vulnerability","Livelihods and Protection","Livelihods and Protection",77,"70% - 79%","Total Population"
"liv_prot_vul",0.847328244274809,"strata","Khan Yunis","Khan Younis","Vulnerability","Livelihods and Protection","Livelihods and Protection",85,"80% - 89%","Total Population"
"liv_prot_vul",0.808,"strata","Khan Yunis Camp","Khan Younis","Vulnerability","Livelihods and Protection","Livelihods and Protection",81,"80% - 89%","Total Population"
"liv_prot_vul",0.832,"strata","Khuza'a","Khan Younis","Vulnerability","Livelihods and Protection","Livelihods and Protection",83,"80% - 89%","Total Population"
"liv_prot_vul",0.512605042016807,"strata","Madinat Ezahra","Gaza","Vulnerability","Livelihods and Protection","Livelihods and Protection",51,"50% - 59%","Total Population"
"liv_prot_vul",0.897637795275591,"strata","Al Maghazi Camp","Deir Al-Balah","Vulnerability","Livelihods and Protection","Livelihods and Protection",90,"90% - 100%","Total Population"
"liv_prot_vul",0.883720930232558,"strata","An Nuseirat Camp","Deir Al-Balah","Vulnerability","Livelihods and Protection","Livelihods and Protection",88,"80% - 89%","Total Population"
"liv_prot_vul",0.746268656716418,"strata","Rafah","Rafah","Vulnerability","Livelihods and Protection","Livelihods and Protection",75,"70% - 79%","Total Population"
"liv_prot_vul",0.8671875,"strata","Rafah Camp","Rafah","Vulnerability","Livelihods and Protection","Livelihods and Protection",87,"80% - 89%","Total Population"
"liv_prot_vul",0.881889763779528,"strata","Ash Shati' Camp","North Gaza","Vulnerability","Livelihods and Protection","Livelihods and Protection",88,"80% - 89%","Total Population"
"liv_prot_vul",0.991596638655462,"strata","Umm an Naser","North Gaza","Vulnerability","Livelihods and Protection","Livelihods and Protection",99,"90% - 100%","Total Population"
"liv_prot_vul",0.907563025210084,"strata","Wadi as Salqa","Deir Al-Balah","Vulnerability","Livelihods and Protection","Livelihods and Protection",91,"90% - 100%","Total Population"
"liv_shltr_vul",0.925619834710744,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",93,"90% - 100%","Total Population"
"liv_shltr_vul",0.8671875,"strata","'Abasan al Kabira","Khan Younis","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",87,"80% - 89%","Total Population"
"liv_shltr_vul",0.8828125,"strata","Al Bureij","Deir Al-Balah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",88,"80% - 89%","Total Population"
"liv_shltr_vul",0.892857142857143,"strata","Al Fukhkhari","Khan Younis","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",89,"80% - 89%","Total Population"
"liv_shltr_vul",0.87603305785124,"strata","Al Maghazi","Deir Al-Balah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",88,"80% - 89%","Total Population"
"liv_shltr_vul",0.870967741935484,"strata","Al Mughraqa","Gaza","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",87,"80% - 89%","Total Population"
"liv_shltr_vul",0.876190476190476,"strata","Al Musaddar","Deir Al-Balah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",88,"80% - 89%","Total Population"
"liv_shltr_vul",0.868217054263566,"strata","Al Qarara","Khan Younis","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",87,"80% - 89%","Total Population"
"liv_shltr_vul",0.909090909090909,"strata","An Naser","Rafah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",91,"90% - 100%","Total Population"
"liv_shltr_vul",0.913385826771653,"strata","An Nuseirat","Deir Al-Balah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",91,"90% - 100%","Total Population"
"liv_shltr_vul",0.890756302521008,"strata","Shokat as Sufi","Rafah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",89,"80% - 89%","Total Population"
"liv_shltr_vul",0.891472868217054,"strata","Az Zawayda","Deir Al-Balah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",89,"80% - 89%","Total Population"
"liv_shltr_vul",0.946153846153846,"strata","Bani Suheila","Khan Younis","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",95,"90% - 100%","Total Population"
"liv_shltr_vul",0.914728682170543,"strata","Beit Hanoun","North Gaza","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",91,"90% - 100%","Total Population"
"liv_shltr_vul",0.906976744186046,"strata","Beit Lahiya","North Gaza","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",91,"90% - 100%","Total Population"
"liv_shltr_vul",0.921875,"strata","Al Bureij Camp","Deir Al-Balah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",92,"90% - 100%","Total Population"
"liv_shltr_vul",0.854961832061069,"strata","Deir al Balah","Deir Al-Balah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",85,"80% - 89%","Total Population"
"liv_shltr_vul",0.887096774193548,"strata","Deir al Balah Camp","Deir Al-Balah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",89,"80% - 89%","Total Population"
"liv_shltr_vul",0.783582089552239,"strata","Gaza","Gaza","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",78,"70% - 79%","Total Population"
"liv_shltr_vul",0.806201550387597,"strata","Jabalya","North Gaza","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",81,"80% - 89%","Total Population"
"liv_shltr_vul",0.924812030075188,"strata","Jabalya Camp","North Gaza","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",92,"90% - 100%","Total Population"
"liv_shltr_vul",0.821428571428571,"strata","Juhor ad Dik","Gaza","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",82,"80% - 89%","Total Population"
"liv_shltr_vul",0.877862595419847,"strata","Khan Yunis","Khan Younis","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",88,"80% - 89%","Total Population"
"liv_shltr_vul",0.92,"strata","Khan Yunis Camp","Khan Younis","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",92,"90% - 100%","Total Population"
"liv_shltr_vul",0.88,"strata","Khuza'a","Khan Younis","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",88,"80% - 89%","Total Population"
"liv_shltr_vul",0.478991596638655,"strata","Madinat Ezahra","Gaza","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",48,"40% - 49%","Total Population"
"liv_shltr_vul",0.897637795275591,"strata","Al Maghazi Camp","Deir Al-Balah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",90,"90% - 100%","Total Population"
"liv_shltr_vul",0.868217054263566,"strata","An Nuseirat Camp","Deir Al-Balah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",87,"80% - 89%","Total Population"
"liv_shltr_vul",0.843283582089552,"strata","Rafah","Rafah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",84,"80% - 89%","Total Population"
"liv_shltr_vul",0.859375,"strata","Rafah Camp","Rafah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",86,"80% - 89%","Total Population"
"liv_shltr_vul",0.897637795275591,"strata","Ash Shati' Camp","North Gaza","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",90,"90% - 100%","Total Population"
"liv_shltr_vul",0.991596638655462,"strata","Umm an Naser","North Gaza","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",99,"90% - 100%","Total Population"
"liv_shltr_vul",0.857142857142857,"strata","Wadi as Salqa","Deir Al-Balah","Vulnerability","Livelihoods and Shelter","Livelihoods and Shelter",86,"80% - 89%","Total Population"
"liv_vul",0.851239669421488,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",85,"80% - 89%","Total Population"
"liv_vul",0.8203125,"strata","'Abasan al Kabira","Khan Younis","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",82,"80% - 89%","Total Population"
"liv_vul",0.8125,"strata","Al Bureij","Deir Al-Balah","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",81,"80% - 89%","Total Population"
"liv_vul",0.839285714285714,"strata","Al Fukhkhari","Khan Younis","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",84,"80% - 89%","Total Population"
"liv_vul",0.723214285714286,"strata","Juhor ad Dik","Gaza","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",72,"70% - 79%","Total Population"
"liv_vul",0.763358778625954,"strata","Khan Yunis","Khan Younis","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",76,"70% - 79%","Total Population"
"liv_vul",0.752,"strata","Khan Yunis Camp","Khan Younis","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",75,"70% - 79%","Total Population"
"liv_vul",0.768,"strata","Khuza'a","Khan Younis","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",77,"70% - 79%","Total Population"
"liv_vul",0.436974789915966,"strata","Madinat Ezahra","Gaza","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",44,"40% - 49%","Total Population"
"liv_vul",0.818897637795276,"strata","Al Maghazi Camp","Deir Al-Balah","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",82,"80% - 89%","Total Population"
"liv_vul",0.751937984496124,"strata","An Nuseirat Camp","Deir Al-Balah","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",75,"70% - 79%","Total Population"
"liv_vul",0.634328358208955,"strata","Rafah","Rafah","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",63,"60% - 69%","Total Population"
"liv_vul",0.75,"strata","Rafah Camp","Rafah","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",75,"70% - 79%","Total Population"
"liv_vul",0.803149606299213,"strata","Ash Shati' Camp","North Gaza","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",80,"80% - 89%","Total Population"
"liv_vul",0.941176470588235,"strata","Umm an Naser","North Gaza","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",94,"90% - 100%","Total Population"
"liv_vul",0.764705882352941,"strata","Wadi as Salqa","Deir Al-Balah","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",76,"70% - 79%","Total Population"
"liv_vul",0.809523809523809,"strata","Al Musaddar","Deir Al-Balah","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",81,"80% - 89%","Total Population"
"liv_vul",0.790697674418605,"strata","Al Qarara","Khan Younis","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",79,"70% - 79%","Total Population"
"liv_vul",0.826446280991736,"strata","An Naser","Rafah","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",83,"80% - 89%","Total Population"
"liv_vul",0.795275590551181,"strata","An Nuseirat","Deir Al-Balah","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",80,"80% - 89%","Total Population"
"liv_vul",0.789915966386555,"strata","Shokat as Sufi","Rafah","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",79,"70% - 79%","Total Population"
"liv_vul",0.806201550387597,"strata","Az Zawayda","Deir Al-Balah","Employment Vulnerability","% of HHs experiencing employment vulnerability","% of HHs experiencing employment vulnerability",81,"80% - 89%","Total Population"
