"dependent.var","independent.var.value","numbers","repeat.var","Area","Sector","research.question","Indicator","Percent","Percent_groups","Population Reference"
"prot_hlth_vul","Male headed households",0.765768186249468,"hno_strata","North Gaza","Vulnerability","Protection and Health","Protection and Health",77,"70% - 79%","Total Population"
"prot_hlth_vul","Female headed households",0.885460479646165,"hno_strata","North Gaza","Vulnerability","Protection and Health","Protection and Health",89,"80% - 89%","Total Population"
"prot_hlth_vul","Out-of Camp Refugee households",0.83595197102863,"hno_strata","Gaza","Vulnerability","Protection and Health","Protection and Health",84,"80% - 89%","Total Population"
"prot_hlth_vul","In Camp Refugee households",0.811475409836066,"hno_strata","Gaza","Vulnerability","Protection and Health","Protection and Health",81,"80% - 89%","Total Population"
"prot_hlth_vul","Out-of Camp Refugee households",0.726376980504324,"hno_strata","Rafah","Vulnerability","Protection and Health","Protection and Health",73,"70% - 79%","Total Population"
"prot_hlth_vul","Non Refugee households",0.772764965423368,"hno_strata","Rafah","Vulnerability","Protection and Health","Protection and Health",77,"70% - 79%","Total Population"
"prot_hlth_vul","In Camp Refugee households",0.75,"hno_strata","Rafah","Vulnerability","Protection and Health","Protection and Health",75,"70% - 79%","Total Population"
"prot_hlth_vul","Out-of Camp Refugee households",0.764740081230775,"hno_strata","North Gaza","Vulnerability","Protection and Health","Protection and Health",76,"70% - 79%","Total Population"
"prot_hlth_vul","Non Refugee households",0.815650441520839,"hno_strata","North Gaza","Vulnerability","Protection and Health","Protection and Health",82,"80% - 89%","Total Population"
"prot_hlth_vul","In Camp Refugee households",0.75187969924812,"hno_strata","North Gaza","Vulnerability","Protection and Health","Protection and Health",75,"70% - 79%","Total Population"
"prot_hlth_vul","In Camp Refugee households",0.717741935483871,"hno_strata","Khan Younis","Vulnerability","Protection and Health","Protection and Health",72,"70% - 79%","Total Population"
"prot_hlth_vul","Out-of Camp Refugee households",0.729333397986521,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Health","Protection and Health",73,"70% - 79%","Total Population"
"prot_hlth_vul","Non Refugee households",0.742706265509031,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Health","Protection and Health",74,"70% - 79%","Total Population"
"prot_hlth_vul","In Camp Refugee households",0.819806894334507,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Health","Protection and Health",82,"80% - 89%","Total Population"
"prot_hlth_vul","Non Refugee households",0.684016328968383,"hno_strata","Gaza","Vulnerability","Protection and Health","Protection and Health",68,"60% - 69%","Total Population"
"prot_hlth_vul","Households with disability",0.918759164492466,"hno_strata","Rafah","Vulnerability","Protection and Health","Protection and Health",92,"90% - 100%","Total Population"
"prot_hlth_vul","Households without disability",0.695944753825465,"hno_strata","Rafah","Vulnerability","Protection and Health","Protection and Health",70,"70% - 79%","Total Population"
"prot_hlth_vul","Households without disability",0.745993105424752,"hno_strata","North Gaza","Vulnerability","Protection and Health","Protection and Health",75,"70% - 79%","Total Population"
"prot_hlth_vul","Households with disability",0.993304393981871,"hno_strata","Gaza","Vulnerability","Protection and Health","Protection and Health",99,"90% - 100%","Total Population"
"prot_hlth_vul","All households",0.777138637,"hno_strata","North Gaza","Vulnerability","Protection and Health","Protection and Health",78,"70% - 79%","Total Population"
"prot_hlth_vul","Households with disability",0.906172844687225,"hno_strata","North Gaza","Vulnerability","Protection and Health","Protection and Health",91,"90% - 100%","Total Population"
"prot_pov_vul","Households without disability",0.654310109917218,"hno_strata","Gaza","Vulnerability","Protection and Monetary","Protection and Monetary",65,"60% - 69%","Total Population"
"prot_pov_vul","Households without disability",0.753806473776793,"hno_strata","Khan Younis","Vulnerability","Protection and Monetary","Protection and Monetary",75,"70% - 79%","Total Population"
"prot_pov_vul","Households with disability",0.831566550337802,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Monetary","Protection and Monetary",83,"80% - 89%","Total Population"
"prot_pov_vul","Households with disability",0.826586091574355,"hno_strata","Gaza","Vulnerability","Protection and Monetary","Protection and Monetary",83,"80% - 89%","Total Population"
"prot_pov_vul","Households with disability",0.738887859079169,"hno_strata","Rafah","Vulnerability","Protection and Monetary","Protection and Monetary",74,"70% - 79%","Total Population"
"prot_pov_vul","Households without disability",0.758104863192783,"hno_strata","Rafah","Vulnerability","Protection and Monetary","Protection and Monetary",76,"70% - 79%","Total Population"
"prot_pov_vul","All households",0.755341552,"hno_strata","Khan Younis","Vulnerability","Protection and Monetary","Protection and Monetary",76,"70% - 79%","Total Population"
"prot_pov_vul","All households",0.769061473,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Monetary","Protection and Monetary",77,"70% - 79%","Total Population"
"prot_pov_vul","Male headed households",0.729113596817539,"hno_strata","Rafah","Vulnerability","Protection and Monetary","Protection and Monetary",73,"70% - 79%","Total Population"
"prot_pov_vul","Male headed households",0.78325799564944,"hno_strata","North Gaza","Vulnerability","Protection and Monetary","Protection and Monetary",78,"70% - 79%","Total Population"
"prot_pov_vul","Female headed households",0.730836826620706,"hno_strata","North Gaza","Vulnerability","Protection and Monetary","Protection and Monetary",73,"70% - 79%","Total Population"
"prot_pov_vul","Out-of Camp Refugee households",0.730967370822889,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Monetary","Protection and Monetary",73,"70% - 79%","Total Population"
"prot_pov_vul","Non Refugee households",0.802037282282779,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Monetary","Protection and Monetary",80,"80% - 89%","Total Population"
"prot_pov_vul","In Camp Refugee households",0.821453496361204,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Monetary","Protection and Monetary",82,"80% - 89%","Total Population"
"prot_pov_vul","Households with disability",0.766675091412048,"hno_strata","Khan Younis","Vulnerability","Protection and Monetary","Protection and Monetary",77,"70% - 79%","Total Population"
"prot_pov_vul","Households without disability",0.759414544249406,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Monetary","Protection and Monetary",76,"70% - 79%","Total Population"
"prot_pov_vul","Male headed households",0.74555006479499,"hno_strata","Khan Younis","Vulnerability","Protection and Monetary","Protection and Monetary",75,"70% - 79%","Total Population"
"prot_pov_vul","All households",0.677480483,"hno_strata","Gaza","Vulnerability","Protection and Monetary","Protection and Monetary",68,"60% - 69%","Total Population"
"prot_pov_vul","All households",0.754716322,"hno_strata","Rafah","Vulnerability","Protection and Monetary","Protection and Monetary",75,"70% - 79%","Total Population"
"prot_pov_vul","Households without disability",0.768770580078491,"hno_strata","North Gaza","Vulnerability","Protection and Monetary","Protection and Monetary",77,"70% - 79%","Total Population"
"prot_pov_vul","Households with disability",0.817667348890383,"hno_strata","North Gaza","Vulnerability","Protection and Monetary","Protection and Monetary",82,"80% - 89%","Total Population"
"prot_pov_vul","Female headed households",0.973554921707718,"hno_strata","Rafah","Vulnerability","Protection and Monetary","Protection and Monetary",97,"90% - 100%","Total Population"
"prot_pov_vul","Out-of Camp Refugee households",0.781336149943013,"hno_strata","Khan Younis","Vulnerability","Protection and Monetary","Protection and Monetary",78,"70% - 79%","Total Population"
"prot_pov_vul","In Camp Refugee households",0.645161290322581,"hno_strata","Khan Younis","Vulnerability","Protection and Monetary","Protection and Monetary",65,"60% - 69%","Total Population"
"prot_pov_vul","Out-of Camp Refugee households",0.616394656484297,"hno_strata","Gaza","Vulnerability","Protection and Monetary","Protection and Monetary",62,"60% - 69%","Total Population"
"prot_pov_vul","In Camp Refugee households",0.778688524590164,"hno_strata","Gaza","Vulnerability","Protection and Monetary","Protection and Monetary",78,"70% - 79%","Total Population"
"prot_pov_vul","Female headed households",0.827920581816998,"hno_strata","Khan Younis","Vulnerability","Protection and Monetary","Protection and Monetary",83,"80% - 89%","Total Population"
"prot_pov_vul","Non Refugee households",0.732268380641086,"hno_strata","Gaza","Vulnerability","Protection and Monetary","Protection and Monetary",73,"70% - 79%","Total Population"
"prot_pov_vul","All households",0.778278124,"hno_strata","North Gaza","Vulnerability","Protection and Monetary","Protection and Monetary",78,"70% - 79%","Total Population"
"prot_pov_vul","Female headed households",0.729981829015261,"hno_strata","Gaza","Vulnerability","Protection and Monetary","Protection and Monetary",73,"70% - 79%","Total Population"
"prot_pov_vul","In Camp Refugee households",0.676691729323308,"hno_strata","North Gaza","Vulnerability","Protection and Monetary","Protection and Monetary",68,"60% - 69%","Total Population"
"prot_pov_vul","Male headed households",0.761736356388109,"hno_strata","Deir Al-Balah","Vulnerability","Protection and Monetary","Protection and Monetary",76,"70% - 79%","Total Population"
"prot_pov_vul","Non Refugee households",0.846508641309691,"hno_strata","Rafah","Vulnerability","Protection and Monetary","Protection and Monetary",85,"80% - 89%","Total Population"
