"dependent.var","numbers","repeat.var","repeat.var.value","Sector","Indicator","Sub-Indicator","Percent","Percent_groups","Population Reference"
"l5_vii",0,"strata","bethlehem_c","Livelihoods","% of HHs by primary reason for taking on debt","Purchasing productive assets for small business or income-generating activities",0,"0% - 9%","HHs with debt"
"l5_vii",0,"strata","nablus_c","Livelihoods","% of HHs by primary reason for taking on debt","Purchasing productive assets for small business or income-generating activities",0,"0% - 9%","HHs with debt"
"l5_vii",0,"strata","qalqiliya_c","Livelihoods","% of HHs by primary reason for taking on debt","Purchasing productive assets for small business or income-generating activities",0,"0% - 9%","HHs with debt"
"l5_vii",0,"strata","ramallah_c","Livelihoods","% of HHs by primary reason for taking on debt","Purchasing productive assets for small business or income-generating activities",0,"0% - 9%","HHs with debt"
"l5_vii",0,"strata","jerusalem_2_c","Livelihoods","% of HHs by primary reason for taking on debt","Purchasing productive assets for small business or income-generating activities",0,"0% - 9%","HHs with debt"
"l5_vii",0,"strata","tubas_c","Livelihoods","% of HHs by primary reason for taking on debt","Purchasing productive assets for small business or income-generating activities",0,"0% - 9%","HHs with debt"
"l5_vii",0,"strata","tulkarm_c","Livelihoods","% of HHs by primary reason for taking on debt","Purchasing productive assets for small business or income-generating activities",0,"0% - 9%","HHs with debt"
"l5_vii",0,"strata","H2","Livelihoods","% of HHs by primary reason for taking on debt","Purchasing productive assets for small business or income-generating activities",0,"0% - 9%","HHs with debt"
"l5_vii",0,"strata","salfit_c","Livelihoods","% of HHs by primary reason for taking on debt","Purchasing productive assets for small business or income-generating activities",0,"0% - 9%","HHs with debt"
"l5_viii",0.065217391,"strata","jericho_c","Livelihoods","% of HHs by primary reason for taking on debt","Major purchase (e.g. house, apartment, car)",6.52,"0% - 9%","HHs with debt"
"l5_viii",0.120967742,"strata","jerusalem_2_c","Livelihoods","% of HHs by primary reason for taking on debt","Major purchase (e.g. house, apartment, car)",12.1,"10% - 19%","HHs with debt"
"l5_viii",0.214876033,"strata","nablus_c","Livelihoods","% of HHs by primary reason for taking on debt","Major purchase (e.g. house, apartment, car)",21.49,"20% - 29%","HHs with debt"
"l5_viii",0.140350877,"strata","Area_AB","Livelihoods","% of HHs by primary reason for taking on debt","Major purchase (e.g. house, apartment, car)",14.04,"10% - 19%","HHs with debt"
"l5_viii",0.213592233,"strata","bethlehem_c","Livelihoods","% of HHs by primary reason for taking on debt","Major purchase (e.g. house, apartment, car)",21.36,"20% - 29%","HHs with debt"
"l5_viii",0.155339806,"strata","hebron_c","Livelihoods","% of HHs by primary reason for taking on debt","Major purchase (e.g. house, apartment, car)",15.53,"10% - 19%","HHs with debt"
"l5_viii",0.102803738,"strata","jenin_c","Livelihoods","% of HHs by primary reason for taking on debt","Major purchase (e.g. house, apartment, car)",10.28,"10% - 19%","HHs with debt"
"l5_viii",0.053846154,"strata","tubas_c","Livelihoods","% of HHs by primary reason for taking on debt","Major purchase (e.g. house, apartment, car)",5.38,"0% - 9%","HHs with debt"
"l5_viii",0.362903226,"strata","qalqiliya_c","Livelihoods","% of HHs by primary reason for taking on debt","Major purchase (e.g. house, apartment, car)",36.29,"30% - 39%","HHs with debt"
"l5_viii",0.224137931,"strata","ramallah_c","Livelihoods","% of HHs by primary reason for taking on debt","Major purchase (e.g. house, apartment, car)",22.41,"20% - 29%","HHs with debt"
"l5_viii",0.280991736,"strata","salfit_c","Livelihoods","% of HHs by primary reason for taking on debt","Major purchase (e.g. house, apartment, car)",28.1,"20% - 29%","HHs with debt"
"l5_viii",0.18556701,"strata","tulkarm_c","Livelihoods","% of HHs by primary reason for taking on debt","Major purchase (e.g. house, apartment, car)",18.56,"10% - 19%","HHs with debt"
"l5_viii",0.162790698,"strata","H2","Livelihoods","% of HHs by primary reason for taking on debt","Major purchase (e.g. house, apartment, car)",16.28,"10% - 19%","HHs with debt"
"l5_x",0.032258065,"strata","jerusalem_2_c","Livelihoods","% of HHs by primary reason for taking on debt","Weddings",3.23,"0% - 9%","HHs with debt"
"l5_x",0.016528926,"strata","nablus_c","Livelihoods","% of HHs by primary reason for taking on debt","Weddings",1.65,"0% - 9%","HHs with debt"
"l5_x",0.01754386,"strata","Area_AB","Livelihoods","% of HHs by primary reason for taking on debt","Weddings",1.75,"0% - 9%","HHs with debt"
"l5_x",0.038834951,"strata","bethlehem_c","Livelihoods","% of HHs by primary reason for taking on debt","Weddings",3.88,"0% - 9%","HHs with debt"
"l5_x",0.087378641,"strata","hebron_c","Livelihoods","% of HHs by primary reason for taking on debt","Weddings",8.74,"0% - 9%","HHs with debt"
"l5_x",0.028037383,"strata","jenin_c","Livelihoods","% of HHs by primary reason for taking on debt","Weddings",2.8,"0% - 9%","HHs with debt"
"l5_x",0.016304348,"strata","jericho_c","Livelihoods","% of HHs by primary reason for taking on debt","Weddings",1.63,"0% - 9%","HHs with debt"
"l5_x",0,"strata","salfit_c","Livelihoods","% of HHs by primary reason for taking on debt","Weddings",0,"0% - 9%","HHs with debt"
"l5_x",0.015384615,"strata","tubas_c","Livelihoods","% of HHs by primary reason for taking on debt","Weddings",1.54,"0% - 9%","HHs with debt"
"l5_x",0.016129032,"strata","qalqiliya_c","Livelihoods","% of HHs by primary reason for taking on debt","Weddings",1.61,"0% - 9%","HHs with debt"
"l5_x",0.017241379,"strata","ramallah_c","Livelihoods","% of HHs by primary reason for taking on debt","Weddings",1.72,"0% - 9%","HHs with debt"
"l5_x",0.041237113,"strata","tulkarm_c","Livelihoods","% of HHs by primary reason for taking on debt","Weddings",4.12,"0% - 9%","HHs with debt"
"l5_x",0.054263566,"strata","H2","Livelihoods","% of HHs by primary reason for taking on debt","Weddings",5.43,"0% - 9%","HHs with debt"
"l6",0.661157025,"strata","nablus_c","Livelihoods","% of HHs reporting an increase in debt as a result of COVID-19","% of HHs whose debt has increased as a result of COVID-19",66.12,"60% - 69%","HHs with debt"
"l6",0.75,"strata","qalqiliya_c","Livelihoods","% of HHs reporting an increase in debt as a result of COVID-19","% of HHs whose debt has increased as a result of COVID-19",75,"70% - 79%","HHs with debt"
"l6",0.754385965,"strata","Area_AB","Livelihoods","% of HHs reporting an increase in debt as a result of COVID-19","% of HHs whose debt has increased as a result of COVID-19",75.44,"70% - 79%","HHs with debt"
"l6",0.834951456,"strata","bethlehem_c","Livelihoods","% of HHs reporting an increase in debt as a result of COVID-19","% of HHs whose debt has increased as a result of COVID-19",83.5,"80% - 89%","HHs with debt"
"l6",0.601941748,"strata","hebron_c","Livelihoods","% of HHs reporting an increase in debt as a result of COVID-19","% of HHs whose debt has increased as a result of COVID-19",60.19,"60% - 69%","HHs with debt"
"l6",0.747663551,"strata","jenin_c","Livelihoods","% of HHs reporting an increase in debt as a result of COVID-19","% of HHs whose debt has increased as a result of COVID-19",74.77,"70% - 79%","HHs with debt"
"l6",0.711956522,"strata","jericho_c","Livelihoods","% of HHs reporting an increase in debt as a result of COVID-19","% of HHs whose debt has increased as a result of COVID-19",71.2,"70% - 79%","HHs with debt"
"l6",0.806451613,"strata","jerusalem_2_c","Livelihoods","% of HHs reporting an increase in debt as a result of COVID-19","% of HHs whose debt has increased as a result of COVID-19",80.65,"80% - 89%","HHs with debt"
"l6",0.742268041,"strata","tulkarm_c","Livelihoods","% of HHs reporting an increase in debt as a result of COVID-19","% of HHs whose debt has increased as a result of COVID-19",74.23,"70% - 79%","HHs with debt"
"l6",0.853448276,"strata","ramallah_c","Livelihoods","% of HHs reporting an increase in debt as a result of COVID-19","% of HHs whose debt has increased as a result of COVID-19",85.34,"80% - 89%","HHs with debt"
"l6",0.752066116,"strata","salfit_c","Livelihoods","% of HHs reporting an increase in debt as a result of COVID-19","% of HHs whose debt has increased as a result of COVID-19",75.21,"70% - 79%","HHs with debt"
"l6",0.476923077,"strata","tubas_c","Livelihoods","% of HHs reporting an increase in debt as a result of COVID-19","% of HHs whose debt has increased as a result of COVID-19",47.69,"40% - 49%","HHs with debt"
"l6",0.92248062,"strata","H2","Livelihoods","% of HHs reporting an increase in debt as a result of COVID-19","% of HHs whose debt has increased as a result of COVID-19",92.25,"90% - 100%","HHs with debt"
"l7_i",0.446195652,"strata","qalqiliya_c","Livelihoods","Average HH expenditure share by type of expenditure","Food",44.62,"40% - 49%","Total Population"
"l7_i",0.492349727,"strata","Area_AB","Livelihoods","Average HH expenditure share by type of expenditure","Food",49.23,"40% - 49%","Total Population"
"l7_i",0.503932584,"strata","bethlehem_c","Livelihoods","Average HH expenditure share by type of expenditure","Food",50.39,"50% - 59%","Total Population"
"l7_i",0.46980198,"strata","hebron_c","Livelihoods","Average HH expenditure share by type of expenditure","Food",46.98,"40% - 49%","Total Population"
"l7_i",0.438095238,"strata","jenin_c","Livelihoods","Average HH expenditure share by type of expenditure","Food",43.81,"40% - 49%","Total Population"
"l7_i",0.519806763,"strata","jericho_c","Livelihoods","Average HH expenditure share by type of expenditure","Food",51.98,"50% - 59%","Total Population"
"l7_i",0.471428571,"strata","jerusalem_2_c","Livelihoods","Average HH expenditure share by type of expenditure","Food",47.14,"40% - 49%","Total Population"
"l7_i",0.428813559,"strata","nablus_c","Livelihoods","Average HH expenditure share by type of expenditure","Food",42.88,"40% - 49%","Total Population"
"l7_i",0.385333333,"strata","tubas_c","Livelihoods","Average HH expenditure share by type of expenditure","Food",38.53,"30% - 39%","Total Population"
"l7_i",0.486069652,"strata","tulkarm_c","Livelihoods","Average HH expenditure share by type of expenditure","Food",48.61,"40% - 49%","Total Population"
"l7_i",0.414450867,"strata","ramallah_c","Livelihoods","Average HH expenditure share by type of expenditure","Food",41.45,"40% - 49%","Total Population"
"l7_i",0.357619048,"strata","salfit_c","Livelihoods","Average HH expenditure share by type of expenditure","Food",35.76,"30% - 39%","Total Population"
"l7_i",0.47047619,"strata","H2","Livelihoods","Average HH expenditure share by type of expenditure","Food",47.05,"40% - 49%","Total Population"
"l7_ii",0.018421053,"strata","nablus_c","Livelihoods","Average HH expenditure share by type of expenditure","Water",1.84,"0% - 9%","Total Population"
"l7_ii",0.023913043,"strata","qalqiliya_c","Livelihoods","Average HH expenditure share by type of expenditure","Water",2.39,"0% - 9%","Total Population"
"l7_ii",0.036787565,"strata","Area_AB","Livelihoods","Average HH expenditure share by type of expenditure","Water",3.68,"0% - 9%","Total Population"
"l7_ii",0.024861878,"strata","bethlehem_c","Livelihoods","Average HH expenditure share by type of expenditure","Water",2.49,"0% - 9%","Total Population"
"l7_ii",0.066831683,"strata","hebron_c","Livelihoods","Average HH expenditure share by type of expenditure","Water",6.68,"0% - 9%","Total Population"
"l7_ii",0.040206186,"strata","jenin_c","Livelihoods","Average HH expenditure share by type of expenditure","Water",4.02,"0% - 9%","Total Population"
"l7_ii",0.049315068,"strata","jericho_c","Livelihoods","Average HH expenditure share by type of expenditure","Water",4.93,"0% - 9%","Total Population"
"l7_ii",0.059036145,"strata","jerusalem_2_c","Livelihoods","Average HH expenditure share by type of expenditure","Water",5.9,"0% - 9%","Total Population"
"l7_ii",0.102054795,"strata","tubas_c","Livelihoods","Average HH expenditure share by type of expenditure","Water",10.21,"10% - 19%","Total Population"
"l7_ii",0.016666667,"strata","tulkarm_c","Livelihoods","Average HH expenditure share by type of expenditure","Water",1.67,"0% - 9%","Total Population"
"l7_ii",0.037853107,"strata","ramallah_c","Livelihoods","Average HH expenditure share by type of expenditure","Water",3.79,"0% - 9%","Total Population"
"l7_ii",0.042924528,"strata","salfit_c","Livelihoods","Average HH expenditure share by type of expenditure","Water",4.29,"0% - 9%","Total Population"
"l7_ii",0.043809524,"strata","H2","Livelihoods","Average HH expenditure share by type of expenditure","Water",4.38,"0% - 9%","Total Population"
