"dependent.var","independent.var.value","numbers","repeat.var","Area","Vulnerability Dimension","research.question","Indicator","Percent","Percent_groups","Population Reference"
"hlth_vul","Households with disability",0.666666666666667,"strata","An Nuseirat","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",67,"60% - 69%","Total Population"
"hlth_vul","Households without disability",0.536082474226804,"strata","Shokat as Sufi","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",54,"50% - 59%","Total Population"
"hlth_vul","Households with disability",0.772727272727273,"strata","Shokat as Sufi","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",77,"70% - 79%","Total Population"
"hlth_vul","Households with disability",0.875,"strata","Az Zawayda","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",88,"80% - 89%","Total Population"
"hlth_vul","Households without disability",0.495575221238938,"strata","Az Zawayda","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",50,"50% - 59%","Total Population"
"hlth_vul","Households with disability",0.6875,"strata","Bani Suheila","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",69,"60% - 69%","Total Population"
"hlth_vul","Households without disability",0.394736842105263,"strata","Bani Suheila","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",39,"30% - 39%","Total Population"
"hlth_vul","Households without disability",0.495327102803738,"strata","Beit Hanoun","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",50,"50% - 59%","Total Population"
"hlth_vul","Households with disability",0.772727272727273,"strata","Beit Hanoun","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",77,"70% - 79%","Total Population"
"hlth_vul","Households without disability",0.438095238095238,"strata","Beit Lahiya","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",44,"40% - 49%","Total Population"
"hlth_vul","Households with disability",0.875,"strata","Beit Lahiya","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",88,"80% - 89%","Total Population"
"hlth_vul","Households with disability",0.9,"strata","Al Bureij Camp","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",90,"90% - 100%","Total Population"
"hlth_vul","Households without disability",0.592592592592593,"strata","Al Bureij Camp","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",59,"50% - 59%","Total Population"
"hlth_vul","Households without disability",0.455357142857143,"strata","Deir al Balah","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",46,"40% - 49%","Total Population"
"hlth_vul","Households with disability",0.736842105263158,"strata","Deir al Balah","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",74,"70% - 79%","Total Population"
"hlth_vul","Households without disability",0.547169811320755,"strata","Deir al Balah Camp","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",55,"50% - 59%","Total Population"
"hlth_vul","Households with disability",0.944444444444444,"strata","Deir al Balah Camp","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",94,"90% - 100%","Total Population"
"hlth_vul","Households without disability",0.603448275862069,"strata","Gaza","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",60,"60% - 69%","Total Population"
"hlth_vul","Households with disability",0.944444444444444,"strata","Gaza","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",94,"90% - 100%","Total Population"
"hlth_vul","Households without disability",0.588785046728972,"strata","Jabalya","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",59,"50% - 59%","Total Population"
"hlth_vul","Households with disability",0.772727272727273,"strata","Jabalya","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",77,"70% - 79%","Total Population"
"hlth_vul","Households without disability",0.533333333333333,"strata","Jabalya Camp","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",53,"50% - 59%","Total Population"
"hlth_vul","Households with disability",0.790697674418605,"strata","Jabalya Camp","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",79,"70% - 79%","Total Population"
"hlth_vul","Households without disability",0.584905660377358,"strata","Juhor ad Dik","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",58,"50% - 59%","Total Population"
"hlth_vul","Male headed households",0.526315789473684,"strata","Az Zawayda","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",53,"50% - 59%","Total Population"
"hlth_vul","Female headed households",0.666666666666667,"strata","Az Zawayda","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",67,"60% - 69%","Total Population"
"hlth_vul","Female headed households",0.6,"strata","Bani Suheila","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",60,"60% - 69%","Total Population"
"hlth_vul","Male headed households",0.51304347826087,"strata","Beit Hanoun","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",51,"50% - 59%","Total Population"
"hlth_vul","Female headed households",0.785714285714286,"strata","Beit Hanoun","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",79,"70% - 79%","Total Population"
"hlth_vul","All households",0.410714285714286,"strata","Al Fukhkhari","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",41,"40% - 49%","Total Population"
"hlth_vul","All households",0.586776859504132,"strata","Al Maghazi","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",59,"50% - 59%","Total Population"
"hlth_vul","All households",0.580645161290323,"strata","Al Mughraqa","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",58,"50% - 59%","Total Population"
"hlth_vul","All households",0.533333333333333,"strata","Al Musaddar","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",53,"50% - 59%","Total Population"
"hlth_vul","All households",0.666666666666667,"strata","Al Qarara","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",67,"60% - 69%","Total Population"
"hlth_vul","All households",0.59504132231405,"strata","An Naser","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",60,"60% - 69%","Total Population"
"hlth_vul","All households",0.456692913385827,"strata","An Nuseirat","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",46,"40% - 49%","Total Population"
"hlth_vul","All households",0.579831932773109,"strata","Shokat as Sufi","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",58,"50% - 59%","Total Population"
"hlth_vul","All households",0.542635658914729,"strata","Az Zawayda","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",54,"50% - 59%","Total Population"
"hlth_vul","All households",0.430769230769231,"strata","Bani Suheila","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",43,"40% - 49%","Total Population"
"hlth_vul","All households",0.542635658914729,"strata","Beit Hanoun","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",54,"50% - 59%","Total Population"
"hlth_vul","All households",0.51937984496124,"strata","Beit Lahiya","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",52,"50% - 59%","Total Population"
"hlth_vul","All households",0.640625,"strata","Al Bureij Camp","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",64,"60% - 69%","Total Population"
"hlth_vul","All households",0.49618320610687,"strata","Deir al Balah","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",50,"50% - 59%","Total Population"
"hlth_vul","All households",0.604838709677419,"strata","Deir al Balah Camp","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",60,"60% - 69%","Total Population"
"hlth_vul","All households",0.649253731343284,"strata","Gaza","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",65,"60% - 69%","Total Population"
"hlth_vul","All households",0.62015503875969,"strata","Jabalya","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",62,"60% - 69%","Total Population"
"hlth_vul","All households",0.616541353383459,"strata","Jabalya Camp","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",62,"60% - 69%","Total Population"
"hlth_vul","All households",0.589285714285714,"strata","Juhor ad Dik","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",59,"50% - 59%","Total Population"
"hlth_vul","All households",0.480916030534351,"strata","Khan Yunis","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",48,"40% - 49%","Total Population"
"hlth_vul","Non Refugee households",0.375,"strata","Wadi as Salqa","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",38,"30% - 39%","Total Population"
"hlth_vul","Male headed households",0.558558558558559,"strata","Al Maghazi","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",56,"50% - 59%","Total Population"
"hlth_vul","Female headed households",0.9,"strata","Al Maghazi","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",90,"90% - 100%","Total Population"
"hlth_vul","Male headed households",0.557522123893805,"strata","Al Mughraqa","Health Vulnerability","% of HHs experiencing health vulnerability","% of HHs experiencing health vulnerability",56,"50% - 59%","Total Population"
