"dependent.var","numbers","repeat.var","repeat.var.value","Indicator Group / Sector","research.question","sub.research.question"
"l12",0.649159660625475,"governorate_wb","jenin","Livelihoods","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak"
"l12",0.405172413793103,"governorate_wb","jericho","Livelihoods","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak"
"l12",0.601526307104457,"governorate_wb","bethlehem","Livelihoods","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak"
"l12",0.028435110543878,"governorate_wb","hebron","Livelihoods","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak"
"l12",0.0080477536982221,"governorate_wb","tubas","Livelihoods","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak"
"l12",0.677453385203627,"governorate_wb","tulkarm","Livelihoods","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak"
"l12",0.374245535633802,"governorate_wb","qalqiliya","Livelihoods","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak"
"l12",0.53968253968254,"governorate_wb","ramallah","Livelihoods","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak"
"l12",0.205096709039185,"governorate_wb","jerusalem_2","Livelihoods","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak"
"l12",0.648466597904177,"governorate_wb","nablus","Livelihoods","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak"
"l12",0.436619718309859,"governorate_wb","salfit","Livelihoods","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak","% of HH reporting members losing their job permanently or temporarily as a result of the COVID-19 outbreak"
"l12b",NA,"governorate_wb","bethlehem","Livelihoods","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict"
"l12b",NA,"governorate_wb","hebron","Livelihoods","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict"
"l12b",NA,"governorate_wb","jericho","Livelihoods","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict"
"l12b",NA,"governorate_wb","jerusalem_2","Livelihoods","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict"
"l12b",NA,"governorate_wb","nablus","Livelihoods","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict"
"l12b",NA,"governorate_wb","jenin","Livelihoods","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict"
"l12b",NA,"governorate_wb","qalqiliya","Livelihoods","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict"
"l12b",NA,"governorate_wb","ramallah","Livelihoods","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict"
"l12b",NA,"governorate_wb","salfit","Livelihoods","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict"
"l12b",NA,"governorate_wb","tubas","Livelihoods","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict"
"l12b",NA,"governorate_wb","tulkarm","Livelihoods","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict","% of HH reporting members losing jobs permanently or temporarily as a result of the recent conflict"
"l13",0,"governorate_wb","hebron","Livelihoods","% of HHs relying on humanitarian assistance as a primary source of income","% of HHs relying on humanitarian assistance as a primary source of income"
"l13",0,"governorate_wb","jenin","Livelihoods","% of HHs relying on humanitarian assistance as a primary source of income","% of HHs relying on humanitarian assistance as a primary source of income"
"l13",0,"governorate_wb","jericho","Livelihoods","% of HHs relying on humanitarian assistance as a primary source of income","% of HHs relying on humanitarian assistance as a primary source of income"
"l13",0,"governorate_wb","bethlehem","Livelihoods","% of HHs relying on humanitarian assistance as a primary source of income","% of HHs relying on humanitarian assistance as a primary source of income"
"l13",0.0157688194749797,"governorate_wb","nablus","Livelihoods","% of HHs relying on humanitarian assistance as a primary source of income","% of HHs relying on humanitarian assistance as a primary source of income"
"l13",0.000195204220359434,"governorate_wb","qalqiliya","Livelihoods","% of HHs relying on humanitarian assistance as a primary source of income","% of HHs relying on humanitarian assistance as a primary source of income"
"l13",0.00529100529100529,"governorate_wb","ramallah","Livelihoods","% of HHs relying on humanitarian assistance as a primary source of income","% of HHs relying on humanitarian assistance as a primary source of income"
"l13",0.00119336546960706,"governorate_wb","jerusalem_2","Livelihoods","% of HHs relying on humanitarian assistance as a primary source of income","% of HHs relying on humanitarian assistance as a primary source of income"
"l13",0,"governorate_wb","salfit","Livelihoods","% of HHs relying on humanitarian assistance as a primary source of income","% of HHs relying on humanitarian assistance as a primary source of income"
"l13",0,"governorate_wb","tubas","Livelihoods","% of HHs relying on humanitarian assistance as a primary source of income","% of HHs relying on humanitarian assistance as a primary source of income"
"l13",0.0594287550622487,"governorate_wb","tulkarm","Livelihoods","% of HHs relying on humanitarian assistance as a primary source of income","% of HHs relying on humanitarian assistance as a primary source of income"
"l14",0.481481481481482,"governorate_wb","ramallah","Livelihoods","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days"
"l14",0.45631180105887,"governorate_wb","jerusalem_2","Livelihoods","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days"
"l14",0.31902326343086,"governorate_wb","nablus","Livelihoods","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days"
"l14",0.622826401060806,"governorate_wb","qalqiliya","Livelihoods","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days"
"l14",0.407195447778154,"governorate_wb","bethlehem","Livelihoods","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days"
"l14",0.173708920187793,"governorate_wb","salfit","Livelihoods","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days"
"l14",0.948055407947839,"governorate_wb","tubas","Livelihoods","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days"
"l14",0.448483604777382,"governorate_wb","tulkarm","Livelihoods","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days"
"l14",0.0956344374495645,"governorate_wb","hebron","Livelihoods","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days"
"l14",0.577969008441459,"governorate_wb","jenin","Livelihoods","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days"
"l14",0.767241379310345,"governorate_wb","jericho","Livelihoods","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days","% of HH reporting challenges in obtaining enough money to meet its needs over the last 30 days"
"l14_i",0.354265446164684,"governorate_wb","bethlehem","Livelihoods, Cross-cutting","% of HHs reporting challenges in obtaining enough money to meet their basic needs over the past 30 days by type of need","Essential communication needs, such as phone credit or provider costs"
"l14_i",0.375661375661376,"governorate_wb","ramallah","Livelihoods, Cross-cutting","% of HHs reporting challenges in obtaining enough money to meet their basic needs over the past 30 days by type of need","Essential communication needs, such as phone credit or provider costs"
