X_uuid;difficulty_sex;difficulty_age;difficulty_seeing;difficulty_hearing;difficulty_walking;difficulty_remembering;difficulty_washing;difficulty_communicating
6f073eae-c6de-472d-8462-3a0329905686;male;10;;some_difficulty;no_difficulty;;no_difficulty;
6f073eae-c6de-472d-8462-3a0329905686;female;72;;no_difficulty;a_lot_of_difficulty;;a_lot_of_difficulty;
7d6f6742-6fc5-4085-9c5a-5334551d77d2;male;51;;;some_difficulty;;;
7d6f6742-6fc5-4085-9c5a-5334551d77d2;female;50;;;a_lot_of_difficulty;;;
59bb88c2-34ca-400d-b1f6-5eaf80f3de53;male;60;some_difficulty;some_difficulty;no_difficulty;;;
59bb88c2-34ca-400d-b1f6-5eaf80f3de53;female;57;no_difficulty;no_difficulty;some_difficulty;;;
59bb88c2-34ca-400d-b1f6-5eaf80f3de53;male;22;a_lot_of_difficulty;no_difficulty;no_difficulty;;;
b03b851a-3e19-4c72-b135-fc3100344c8d;male;7;;;;;;a_lot_of_difficulty
c7fe8608-648a-498a-9e0d-f4885b2798da;male;40;some_difficulty;;;;;
558ebb3f-626f-44b8-91cc-1afe7f0e516b;male;57;a_lot_of_difficulty;;a_lot_of_difficulty;;;
85a9b7ba-7d3f-4f86-a0c9-04883d85b2de;male;9;a_lot_of_difficulty;;;;;
80f6dc2a-dc49-4e8e-a9c4-346880f7025d;male;9;some_difficulty;a_lot_of_difficulty;no_difficulty;;;
80f6dc2a-dc49-4e8e-a9c4-346880f7025d;female;5;no_difficulty;no_difficulty;some_difficulty;;;
80f6dc2a-dc49-4e8e-a9c4-346880f7025d;female;27;some_difficulty;no_difficulty;no_difficulty;;;
e785403e-7b4f-4775-b53c-588781c6d5b0;female;5;;some_difficulty;some_difficulty;;;
77252aad-e1be-46c8-b2fe-603b026cfd64;female;43;;;;some_difficulty;;
12a3568c-8eeb-411e-be5c-797593828655;male;81;;some_difficulty;some_difficulty;;;
12a3568c-8eeb-411e-be5c-797593828655;female;79;;some_difficulty;a_lot_of_difficulty;;;
a1c01c0d-8997-4262-a87c-d8ce3d2bc01a;male;35;;no_difficulty;a_lot_of_difficulty;;;
a1c01c0d-8997-4262-a87c-d8ce3d2bc01a;female;65;;a_lot_of_difficulty;no_difficulty;;;
968e0189-ae10-4b2a-89b6-b6ab0b8622b0;male;27;a_lot_of_difficulty;;no_difficulty;;no_difficulty;
968e0189-ae10-4b2a-89b6-b6ab0b8622b0;female;67;some_difficulty;;cannot_do_at_all;;a_lot_of_difficulty;
8aa74a09-808c-44eb-91e0-796537b86985;male;66;;;a_lot_of_difficulty;;a_lot_of_difficulty;no_difficulty
8aa74a09-808c-44eb-91e0-796537b86985;male;31;;;some_difficulty;;a_lot_of_difficulty;cannot_do_at_all
502e04bc-7e7c-488b-a5a4-f87921166aea;female;60;;some_difficulty;;;;
55eb7666-7990-4a05-a15c-71313c1e7ff6;female;5;cannot_do_at_all;;;;;
55eb7666-7990-4a05-a15c-71313c1e7ff6;female;15;cannot_do_at_all;;;;;
f40f1d7e-80fb-4803-9e4f-2a7205a5d643;male;72;some_difficulty;;;;;
830e8078-8c56-4a4e-b8ec-9692b2c9dc2d;male;43;no_difficulty;;;;;
830e8078-8c56-4a4e-b8ec-9692b2c9dc2d;female;16;no_difficulty;;;;;
c1dabe54-1711-4e9c-8c19-da6e891ff656;female;60;;some_difficulty;;;;
6521b064-3ae3-4b50-aa28-eea7b7eae6dc;female;60;;some_difficulty;;;;
f05772ba-d03b-49cd-9cfd-49a287700a24;male;69;;;;;;some_difficulty
e75a43ae-1f10-48e9-beb8-0eda6280a41b;male;77;some_difficulty;;a_lot_of_difficulty;;;
e75a43ae-1f10-48e9-beb8-0eda6280a41b;male;77;some_difficulty;;no_difficulty;;;
f7b4bbcc-cdf1-45e7-801b-676a15615137;female;52;some_difficulty;;;;;
955dae8d-9cc5-4bbf-9b6f-46143eef802b;female;65;;a_lot_of_difficulty;;;;
7fbeaa2e-17a1-4aa8-a99f-60a6f238ae2d;male;71;;;some_difficulty;;;
7fbeaa2e-17a1-4aa8-a99f-60a6f238ae2d;male;71;;;some_difficulty;;;
b94a01c5-d3a3-4340-88a4-0f5b92181965;male;60;;;some_difficulty;;;
b94a01c5-d3a3-4340-88a4-0f5b92181965;female;64;;;some_difficulty;;;
66cea3c9-bc89-4984-a510-ccd983bee53f;male;21;;some_difficulty;;;;
983fa4e0-25a1-4f8a-9de8-bf1fc67d9fc3;male;59;some_difficulty;no_difficulty;some_difficulty;;;
983fa4e0-25a1-4f8a-9de8-bf1fc67d9fc3;female;59;no_difficulty;no_difficulty;no_difficulty;;;
983fa4e0-25a1-4f8a-9de8-bf1fc67d9fc3;male;26;no_difficulty;no_difficulty;no_difficulty;;;
544edae2-88d0-479a-999b-eed0d6ae78cb;female;16;a_lot_of_difficulty;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
bb8d7695-0dcd-4b5b-b4d9-ce6da793d400;male;49;;;some_difficulty;;;
5afaf7ad-a392-4382-b561-154080085bc7;female;75;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
5afaf7ad-a392-4382-b561-154080085bc7;male;12;;no_difficulty;some_difficulty;no_difficulty;no_difficulty;no_difficulty
8132a09b-2c8d-43ff-a65e-46d7ce75cc5c;female;80;;;a_lot_of_difficulty;;;
64efc803-c698-42d7-b524-93ae4d6b08ce;female;74;some_difficulty;some_difficulty;a_lot_of_difficulty;some_difficulty;some_difficulty;
2a59f46f-ece2-4c70-85be-0cee445c3333;male;95;a_lot_of_difficulty;;;;;
57700858-f307-4671-aa12-54e4ca832682;female;31;;a_lot_of_difficulty;;;;
57700858-f307-4671-aa12-54e4ca832682;male;30;;a_lot_of_difficulty;;;;
76ee2b31-d774-4b53-be95-5bc2b9ae9988;male;42;some_difficulty;;;;;
4a6160dd-e62c-4d36-8862-90428048c226;male;23;some_difficulty;;;some_difficulty;;
b167b56d-70d9-4896-9007-739f5205cb00;male;58;some_difficulty;;;;;
036e34eb-2983-4e4d-adef-5ceab41928db;male;28;cannot_do_at_all;some_difficulty;;;;
036e34eb-2983-4e4d-adef-5ceab41928db;female;55;no_difficulty;some_difficulty;;;;
4939e9e3-5de9-4ffc-b894-cdcd91069318;male;12;;some_difficulty;;;;
6fa8a712-4b83-4a80-aeae-523522426d43;male;5;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
7f7822af-f3da-4558-bf9e-1feffe9827ba;female;68;;;some_difficulty;;;
d1536525-7412-4dea-bc3d-b399bb42dbd4;female;14;;;;a_lot_of_difficulty;;
61617e65-5c67-47a0-b89c-fc7bf216fee7;male;28;;;;a_lot_of_difficulty;;cannot_do_at_all
61617e65-5c67-47a0-b89c-fc7bf216fee7;male;30;;;;cannot_do_at_all;;cannot_do_at_all
db7424b5-dd31-4634-85c8-4132b2ca5e82;male;68;;;a_lot_of_difficulty;;;
2556c065-e3f8-404e-8cbf-e058aebb47ac;male;61;;some_difficulty;a_lot_of_difficulty;some_difficulty;some_difficulty;
49682b36-9af1-4789-aa78-ca7f6dc8bf6f;male;61;a_lot_of_difficulty;;no_difficulty;no_difficulty;;
49682b36-9af1-4789-aa78-ca7f6dc8bf6f;female;55;no_difficulty;;some_difficulty;some_difficulty;;
40990d66-0c56-4530-bed3-e8f2fb0212d9;female;42;a_lot_of_difficulty;;some_difficulty;;;
40990d66-0c56-4530-bed3-e8f2fb0212d9;male;22;no_difficulty;;some_difficulty;;;
afc6d24d-179f-4573-ac33-f7c6ce9ae871;male;45;;;;a_lot_of_difficulty;;a_lot_of_difficulty
d4205568-5308-40b0-a932-bcce2a84006d;male;11;a_lot_of_difficulty;;;;;
d4205568-5308-40b0-a932-bcce2a84006d;male;11;some_difficulty;;;;;
0ceaf78d-b4ef-4a7f-9939-89799767feee;male;11;;some_difficulty;;;;
1a7df64f-5fb6-45b0-835d-0e4452bde8a6;male;28;;;;some_difficulty;;
936a0e16-03c1-46f3-a535-aeddb1bc213e;female;8;a_lot_of_difficulty;;;;;
dfa20fb2-cb86-46af-be30-c94d5d925e55;female;70;a_lot_of_difficulty;;;;;
3df6d7ac-3d99-4bfe-bcfa-20c335679677;male;47;;;a_lot_of_difficulty;;;a_lot_of_difficulty
3df6d7ac-3d99-4bfe-bcfa-20c335679677;female;8;;;a_lot_of_difficulty;;;no_difficulty
19edf241-f031-405f-a0c2-1c7902e93e4c;female;5;;;a_lot_of_difficulty;a_lot_of_difficulty;cannot_do_at_all;cannot_do_at_all
a109fd52-7e1d-44c6-9585-ce8054c771ce;female;66;a_lot_of_difficulty;;;;;
ef93f230-a24a-41f1-809c-58826d7c059d;male;9;;some_difficulty;;;;
64db87c6-72b4-4b3a-8222-908eea81fdd5;male;16;;;;;;a_lot_of_difficulty
38b5a1cd-a949-4cbc-9fd8-3bc39b16a776;male;18;;some_difficulty;no_difficulty;;no_difficulty;
38b5a1cd-a949-4cbc-9fd8-3bc39b16a776;male;65;;no_difficulty;a_lot_of_difficulty;;a_lot_of_difficulty;
685abb2c-59a3-4eb4-9351-24fd671a1900;female;32;;;;some_difficulty;;
7f0925bf-6bb5-4da9-bb37-578cfffceaec;female;19;;some_difficulty;;;;
414290ee-96d7-4dc6-ac5e-e8325a5f48ec;female;16;;some_difficulty;;;;
46298137-6724-46da-95fe-a6109b40c3f2;female;67;;;some_difficulty;;;
1b7fa54c-f929-4e33-83cb-38df08e44d96;female;28;some_difficulty;;;;;
b89fb394-baf6-41ea-8c03-59d42eecba16;male;7;;some_difficulty;;;;
f682131c-f51a-4166-aea0-c4b3d1d0c37b;female;28;some_difficulty;;;;;some_difficulty
f682131c-f51a-4166-aea0-c4b3d1d0c37b;male;7;some_difficulty;;;;;some_difficulty
2437d45d-eac6-4d4c-824b-b194d329413b;male;72;;;some_difficulty;;;
a7da3923-ffe0-4c8d-96e4-7dc8f635b6ac;male;20;;a_lot_of_difficulty;;;;
8dbf9d22-6892-4566-ab03-aae445a0af50;female;9;a_lot_of_difficulty;;;;;
6cb3615d-d4b4-46d3-aa7a-e40b398bad2e;male;85;;;a_lot_of_difficulty;;;
e016ff79-16b2-442b-a694-42240f8e4f82;female;74;;;a_lot_of_difficulty;;;
1cd6f54a-4f3b-4144-bb08-114ac1f91f36;male;56;some_difficulty;;;;;
1cd6f54a-4f3b-4144-bb08-114ac1f91f36;female;49;some_difficulty;;;;;
71de8562-0fb2-476f-81db-994ba59addbc;female;65;some_difficulty;no_difficulty;a_lot_of_difficulty;;;
71de8562-0fb2-476f-81db-994ba59addbc;male;70;some_difficulty;some_difficulty;no_difficulty;;;
8d6d5d4d-7c68-4b16-815c-9b58655b56f7;female;75;some_difficulty;some_difficulty;some_difficulty;;;
bd8d1c8f-cef9-4c1b-a994-174ed1efd7b7;male;19;some_difficulty;;;;;
79c47b3b-fcf4-4293-823b-fe5aed4e62de;female;78;some_difficulty;;cannot_do_at_all;;cannot_do_at_all;
f259005e-f105-4930-8868-b9a938f18714;male;57;;;a_lot_of_difficulty;;;
f259005e-f105-4930-8868-b9a938f18714;female;47;;;some_difficulty;;;
4df32e46-0bd1-49a6-b8f2-4f9608f83f3a;male;3;;;;;;
92715b93-d8e8-4809-9526-4acbeb2f5c0b;female;61;;some_difficulty;;;;
032b29a8-9dc7-45b6-9044-892e01b927ca;female;70;;a_lot_of_difficulty;;;;
f1d55176-68a5-425e-bee0-0a64217a6ba5;female;58;;;a_lot_of_difficulty;;;
8356d48b-3fd6-48f1-9400-ad42e5a6e1ba;male;2;;;;;;
7dc32c29-abf9-4b3c-b3b7-2a6175728dd3;female;53;;;some_difficulty;;;
4b13a4b9-37e9-46d0-9414-fef624eb398f;male;9;;;;some_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
91f6b9d1-70a7-45b3-8409-fc1141ff9821;female;20;some_difficulty;;;;;
91f6b9d1-70a7-45b3-8409-fc1141ff9821;female;50;some_difficulty;;;;;
e262d518-6cff-42ab-afe5-b36bb64a84aa;female;64;;;some_difficulty;;;
83c933af-b8f6-4830-b575-7ad85bf1b048;female;65;;;a_lot_of_difficulty;;;
01d4429a-2b8f-4c57-aa7e-95bd6070bd39;female;64;;;a_lot_of_difficulty;;;
50611b62-30af-4ea0-9fdb-62a40c4bf7ca;male;59;;some_difficulty;;;;
8818efd1-38fe-41ba-9416-31f19626ae93;male;56;;;some_difficulty;;;no_difficulty
8818efd1-38fe-41ba-9416-31f19626ae93;male;24;;;no_difficulty;;;some_difficulty
d75bfcae-7511-4915-b6ad-9dbfdfe32d6a;male;41;some_difficulty;;;;;
c704dab5-8dd1-421f-a34e-1b34bdcffa56;male;18;some_difficulty;;no_difficulty;;;
c704dab5-8dd1-421f-a34e-1b34bdcffa56;male;22;some_difficulty;;no_difficulty;;;
c704dab5-8dd1-421f-a34e-1b34bdcffa56;female;42;some_difficulty;;a_lot_of_difficulty;;;
25707204-fa7c-46b1-a6aa-7e91414fafd4;male;28;;a_lot_of_difficulty;;;;
59507563-5f45-4865-bd65-a4b7a71fa620;male;43;some_difficulty;;;;;
42862031-99a3-4eaa-a95d-e5ec9337b88e;male;67;;;some_difficulty;;;
42862031-99a3-4eaa-a95d-e5ec9337b88e;female;63;;;some_difficulty;;;
2f5978dd-fa46-44b3-8d62-8ae4f63b619d;male;38;;;some_difficulty;;;
996742d8-74c4-4a66-afff-3f72b263b370;female;36;;some_difficulty;;;;
4ecb85dc-82fb-4704-ad92-6e9b9a421fd5;male;33;;;some_difficulty;;;
4ffc8d42-6823-457b-919d-815bf470979c;male;53;some_difficulty;some_difficulty;;;;
4ffc8d42-6823-457b-919d-815bf470979c;male;13;some_difficulty;no_difficulty;;;;
f148ca3d-6c6a-428a-95e4-6624ad68fd37;male;73;some_difficulty;a_lot_of_difficulty;some_difficulty;;;no_difficulty
f148ca3d-6c6a-428a-95e4-6624ad68fd37;male;33;no_difficulty;cannot_do_at_all;no_difficulty;;;cannot_do_at_all
b8a17d36-a60d-4b84-b566-a229c1a81a18;female;8;a_lot_of_difficulty;;;;;
a28f6700-c7fd-4189-ba23-51dfabf9681b;female;50;;;a_lot_of_difficulty;;;
e79662cc-5df9-4331-9db6-50fef876b87b;male;82;;;cannot_do_at_all;;cannot_do_at_all;
1112bc08-c511-44e5-81a2-d480cac592c9;male;35;;;a_lot_of_difficulty;;;
5c6c8ecc-461c-48e0-8a94-bacc8a084cc2;male;33;;;some_difficulty;;;
395c2580-6799-4919-b8a6-14d891c8c7c1;male;43;;;a_lot_of_difficulty;;;
648a083d-8feb-4bcb-8763-7e11b5ea3a0b;male;49;some_difficulty;;;;;
36a30cbb-1e9f-4274-ade4-d5e053f586b6;male;37;a_lot_of_difficulty;;;;;
18438048-7225-4ebc-9e9d-1fd6d2b85cf1;male;77;cannot_do_at_all;;;;a_lot_of_difficulty;
18438048-7225-4ebc-9e9d-1fd6d2b85cf1;female;76;some_difficulty;;;;no_difficulty;
c2d2688c-42c8-4046-a428-e6791f1cf135;male;3;;;;;;
c2d2688c-42c8-4046-a428-e6791f1cf135;male;3;;;;;;
b8c0330f-b106-471d-a6ce-3058d1153781;female;4;;;;;;
b2fb6b89-510b-44f6-a5ba-22000bb8effa;female;3;;;;;;
ca09afed-6c90-440d-8629-5ac719644c96;male;75;a_lot_of_difficulty;;a_lot_of_difficulty;;;
f5249410-34b1-41cb-b758-f8ef588cf95d;female;6;some_difficulty;;;;;
34d3f795-9c82-4a60-905b-440e5876452f;female;22;;some_difficulty;;;;
ad7f4b52-65d6-4599-8705-58b02ece039f;male;31;some_difficulty;;;;;
bfe22e6f-437e-470e-9f9e-7da05927641b;female;21;some_difficulty;;;;;
51f02a7c-4d80-491a-b6f5-99f36af347b2;male;31;a_lot_of_difficulty;;;;;
eba4aeed-2719-407d-ad9a-396479d9ac81;male;10;;;;;;a_lot_of_difficulty
5b8e693e-2631-4ce7-a34e-2de266c8afa6;male;16;;;;;;a_lot_of_difficulty
ad307623-773e-4646-9fcc-c371d5c80fd8;male;70;;some_difficulty;;;;
7758ffbd-e418-4ef8-b1fd-36e8e0206bf8;female;28;;;;a_lot_of_difficulty;;
ed505341-601f-44df-a6e4-a015f9d55253;male;25;some_difficulty;;;;;
05575d4b-40db-41c2-b7f9-dfc547844caa;male;20;;a_lot_of_difficulty;;;;
e510a5ad-1503-48f7-9a7b-fea727aa259f;female;24;no_difficulty;;;;;
4edc8ae8-e887-4817-99fe-88c73ad101d8;male;74;some_difficulty;;;;;
02d84531-6616-41b6-9bd0-4a49cc7f3091;male;75;;;a_lot_of_difficulty;;a_lot_of_difficulty;
b9cfebe3-f42c-4bfb-9d95-072e584fd62b;female;56;;;cannot_do_at_all;;;
ccf48d44-7fad-40f5-a237-54d461858df1;male;25;some_difficulty;;;;;
9c4c8928-e93a-460e-a2cc-51aa54cdb084;male;11;a_lot_of_difficulty;;;;;
f4e0f433-97bb-465f-9361-48c6be0a8b2c;female;70;cannot_do_at_all;;cannot_do_at_all;;cannot_do_at_all;
87a00e05-c7eb-4f55-a24c-be1e0517b4c0;female;62;;;a_lot_of_difficulty;;;
97ef3b88-0c59-4db7-b996-1ce9561c116c;male;18;some_difficulty;;;;;
cea758e9-55ad-4470-bde9-1c441dc8ceb0;male;70;;a_lot_of_difficulty;;;;
e625a73f-1065-4afc-bfa5-d9964ab6dae4;female;74;a_lot_of_difficulty;a_lot_of_difficulty;;no_difficulty;;
e625a73f-1065-4afc-bfa5-d9964ab6dae4;male;82;no_difficulty;no_difficulty;;a_lot_of_difficulty;;
b23295a9-7f00-42d8-b2d9-e49d1e4b35d7;male;58;;;a_lot_of_difficulty;;;
38fc97fd-ef8e-4428-aee0-1e80d392b6a5;male;79;;some_difficulty;some_difficulty;;;
dee353b4-a788-46dc-81cd-50d187500a72;male;74;;;a_lot_of_difficulty;;;
dee353b4-a788-46dc-81cd-50d187500a72;female;72;;;a_lot_of_difficulty;;;
be3e6378-5279-4dcf-9007-092a24db1318;female;24;;;;some_difficulty;;cannot_do_at_all
fefb5a7e-6cf7-4f0f-bdd1-87d0f1211004;male;30;some_difficulty;no_difficulty;;;;
fefb5a7e-6cf7-4f0f-bdd1-87d0f1211004;female;30;no_difficulty;some_difficulty;;;;
aeaafb89-c823-4681-bf06-99bf42c75b3d;male;77;;;a_lot_of_difficulty;;;
d34cf576-2300-4d1c-94d8-a1c9aba70450;male;43;some_difficulty;;no_difficulty;;;
d34cf576-2300-4d1c-94d8-a1c9aba70450;female;13;no_difficulty;;some_difficulty;;;
53297097-199a-4281-8927-a5bab4a50d36;female;85;;a_lot_of_difficulty;;;;
2e900429-2b6b-456f-9b3b-c2b2a4fa049e;male;23;a_lot_of_difficulty;no_difficulty;;;;a_lot_of_difficulty
2e900429-2b6b-456f-9b3b-c2b2a4fa049e;male;29;no_difficulty;a_lot_of_difficulty;;;;no_difficulty
2e900429-2b6b-456f-9b3b-c2b2a4fa049e;female;10;some_difficulty;no_difficulty;;;;no_difficulty
7d2f2f56-de4d-4e16-b1ec-2a27b11d06f2;female;84;;;some_difficulty;;;
32c942f3-bdf2-413e-be13-3cfa86e55a9b;female;58;some_difficulty;;;;some_difficulty;
1bfc7e07-bf5b-4a60-8096-9ba938a7008d;female;48;no_difficulty;;some_difficulty;;;
1bfc7e07-bf5b-4a60-8096-9ba938a7008d;male;27;no_difficulty;;no_difficulty;;;
1bfc7e07-bf5b-4a60-8096-9ba938a7008d;female;23;no_difficulty;;no_difficulty;;;
cf42eace-7b1a-4ebb-b8dc-7c4079f6779b;male;48;some_difficulty;;;;;
3745bc58-6075-436b-9a4c-37171575e7f9;female;77;some_difficulty;;a_lot_of_difficulty;;a_lot_of_difficulty;
3745bc58-6075-436b-9a4c-37171575e7f9;male;39;some_difficulty;;no_difficulty;;no_difficulty;
1d149c73-1849-4f19-acfb-34e85063c2b2;male;38;no_difficulty;;a_lot_of_difficulty;;;
1d149c73-1849-4f19-acfb-34e85063c2b2;female;30;a_lot_of_difficulty;;no_difficulty;;;
640b6ed2-9867-4173-ac4b-9a615fa76ed8;male;65;;;some_difficulty;;;
640b6ed2-9867-4173-ac4b-9a615fa76ed8;male;12;;;some_difficulty;;;
3d5be67f-7edd-49f3-ac0f-e3399defee53;male;15;;;;;;some_difficulty
06d72531-8b51-4cad-ba11-a3d1efdcb838;male;66;;;some_difficulty;;;
06d72531-8b51-4cad-ba11-a3d1efdcb838;female;60;;;some_difficulty;;;
16ff14d8-bead-42fe-a5c7-3a0de4eb36f0;male;75;;some_difficulty;;;;
3ad83b79-658f-456e-b7ba-1722b286e3b1;male;14;;some_difficulty;;;;
e14831b1-569f-4c0b-b046-cafc7904f0f8;male;51;;some_difficulty;;;;
60ad3547-0903-408d-bc42-e4fb1f138562;female;49;some_difficulty;;;;;
d170261a-bb8a-4f7d-b061-d75e6e3f0802;female;43;a_lot_of_difficulty;;;;;
d170261a-bb8a-4f7d-b061-d75e6e3f0802;female;22;a_lot_of_difficulty;;;;;
d170261a-bb8a-4f7d-b061-d75e6e3f0802;female;13;a_lot_of_difficulty;;;;;
d170261a-bb8a-4f7d-b061-d75e6e3f0802;male;18;some_difficulty;;;;;
b71a040f-d109-47fc-a603-a45ce3106670;male;63;;;some_difficulty;;;
b71a040f-d109-47fc-a603-a45ce3106670;male;23;;;a_lot_of_difficulty;;;
0a320299-898f-4e75-8f8f-2176dd716467;male;15;;some_difficulty;;;;
90122192-bc35-4a55-8567-622a2b831706;male;26;;;a_lot_of_difficulty;;;
20de584d-dec1-4faf-9c4c-c8a93a2a52a0;female;70;;some_difficulty;a_lot_of_difficulty;;;
86aa0da7-68da-461b-8854-7da8d8006a01;female;76;some_difficulty;;a_lot_of_difficulty;;a_lot_of_difficulty;
86aa0da7-68da-461b-8854-7da8d8006a01;female;30;a_lot_of_difficulty;;no_difficulty;;no_difficulty;
b5858213-c57a-49d8-8108-1fc15f09bcb9;male;58;a_lot_of_difficulty;;a_lot_of_difficulty;a_lot_of_difficulty;;
3f3f8ca4-20f4-4e62-8fc0-ef1015373d90;male;38;some_difficulty;no_difficulty;no_difficulty;;;
3f3f8ca4-20f4-4e62-8fc0-ef1015373d90;female;33;some_difficulty;no_difficulty;no_difficulty;;;
3f3f8ca4-20f4-4e62-8fc0-ef1015373d90;male;12;no_difficulty;a_lot_of_difficulty;no_difficulty;;;
5bbffc89-9711-49bd-b22a-c37bd5bf4b88;female;82;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;;;
eb19690e-d25f-4378-9136-cb7371409a97;female;93;;a_lot_of_difficulty;;;;
f0cbddce-d2cc-4a19-b43a-1592d08d86ef;female;80;;some_difficulty;some_difficulty;;;
77797528-ac09-4a62-bfe7-cb40a27d2a5d;female;74;;;a_lot_of_difficulty;;some_difficulty;
9f8d3c8a-867a-4279-ba6d-c91c0d7335db;male;10;;;;some_difficulty;;
3bda4482-6eff-41e9-b707-7df8e2822532;female;52;some_difficulty;;;some_difficulty;;
3bd3fea5-766e-429b-93c0-f2a8477adad6;female;62;a_lot_of_difficulty;some_difficulty;a_lot_of_difficulty;;;
337061c2-54f6-4af3-8b48-38fd1bc96e7c;male;8;a_lot_of_difficulty;;;;;
4c58abc6-03ac-4739-8d77-89d4d993c0f5;male;22;;;some_difficulty;;a_lot_of_difficulty;
85088efd-5fd6-4ece-a215-de1b0351322d;female;29;some_difficulty;;;;;
10b00995-3dd7-4cb5-b210-f547551b4b01;female;62;;;cannot_do_at_all;;cannot_do_at_all;
cb5bd365-5e87-44a7-9c5f-bb45c1a17993;male;7;;;;;;some_difficulty
d663fb3b-6c84-462f-89c6-5a0dd2febbc6;male;7;;some_difficulty;some_difficulty;some_difficulty;some_difficulty;some_difficulty
36dd953b-5526-438f-9947-21a832478968;male;75;;;cannot_do_at_all;;;
2e693289-c55a-4ce6-b470-b86a2eda909d;male;38;some_difficulty;;;;;
1371147d-c758-4c8f-a288-26fc0477765a;male;15;some_difficulty;;;;;
7129bbc6-12b6-4538-a532-8c25190cccea;male;73;;a_lot_of_difficulty;;;;
f40a3e70-d96b-40c8-ba36-8ea16b7265af;female;50;some_difficulty;;;;;
64573cb7-88e6-42d3-adb6-dd1c8a85c3e1;male;33;a_lot_of_difficulty;;;;;
5b8ca0f4-6d7f-436f-bddc-8b157b9b86ff;male;23;;cannot_do_at_all;a_lot_of_difficulty;a_lot_of_difficulty;cannot_do_at_all;cannot_do_at_all
5b8ca0f4-6d7f-436f-bddc-8b157b9b86ff;female;38;;a_lot_of_difficulty;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all
79b20200-d05b-45f0-bdd8-cd2feb8e7214;male;41;some_difficulty;;;;;
2e27f033-2779-4fe0-a4d0-3870cea3c8ea;female;85;some_difficulty;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
ff84296b-0b6c-4c83-ac77-9d56f936462a;female;44;some_difficulty;;;;;
5eb86b2b-6c65-4656-a31c-21d30f730874;female;1;;;;;;
364530b9-b548-4984-96e4-2f8166e6c607;female;66;some_difficulty;;;;;
9c3ff8dd-e3fe-4897-b363-f9ef47cd6396;male;57;some_difficulty;;a_lot_of_difficulty;;;
c861d3aa-b763-43d5-b110-7c69daa41c4b;male;14;some_difficulty;;;;;
c1712626-a4d4-4fb4-a65f-e1fb0e536cad;female;75;;;;some_difficulty;;
baf9fa1d-f1d7-455f-a453-a0e4120c2ef3;female;72;;some_difficulty;;;;
d4a1f629-e1ee-432a-a7cb-6940a6728309;female;67;;;a_lot_of_difficulty;;;
d14eee8a-0c62-413c-a88b-56b5c526e5bd;male;70;;;some_difficulty;;;
d14eee8a-0c62-413c-a88b-56b5c526e5bd;female;65;;;some_difficulty;;;
4e806af5-5bd1-4cda-b1fb-e7ca873ffa27;female;64;;;cannot_do_at_all;;cannot_do_at_all;
5a055a06-cb6e-4936-a2d2-b959750e7599;male;13;;some_difficulty;;;;
88c211fb-2b37-4b8a-a824-49fa359f91e6;male;17;;;a_lot_of_difficulty;;;
0b8fc420-3011-4a1f-8c1f-394d619b654b;male;70;a_lot_of_difficulty;no_difficulty;some_difficulty;some_difficulty;;
0b8fc420-3011-4a1f-8c1f-394d619b654b;female;63;some_difficulty;no_difficulty;some_difficulty;no_difficulty;;
33d8a57f-8178-41a7-a248-de8e8ed0aba9;female;59;some_difficulty;;;some_difficulty;;
d1cefd7a-ec49-43ec-b5c2-5db7ba1a7d1e;female;70;;a_lot_of_difficulty;some_difficulty;;;
2a6cea1d-776a-487e-b1f1-00c970b52034;female;75;;;;;some_difficulty;
b785e23a-6d37-4b76-a402-7a0842b28bb4;male;75;;;;some_difficulty;;
02b8392c-f0f4-444c-897a-2add0e45ca97;male;8;;;;;;some_difficulty
56745bcd-c8c9-46b9-9482-ce002486f44b;male;70;;a_lot_of_difficulty;;no_difficulty;;
56745bcd-c8c9-46b9-9482-ce002486f44b;female;64;;a_lot_of_difficulty;;no_difficulty;;
cf5782b4-4163-4d00-95cd-4703b1e27b64;male;78;some_difficulty;some_difficulty;a_lot_of_difficulty;some_difficulty;some_difficulty;no_difficulty
e97f259a-7216-4e86-b04b-2476b61cb533;male;70;no_difficulty;some_difficulty;;;;
552ffe07-8673-4018-b757-0b5502096cdf;male;3;;;;;;
28d353f2-b570-4c05-9270-b501daebf0ec;female;30;;;;some_difficulty;;some_difficulty
d10bd98b-d2ad-4799-8272-20949e45a323;male;60;;;cannot_do_at_all;;cannot_do_at_all;
51fab1dd-0e9b-4c75-b7be-4d5bdbb66dd4;male;8;;;;a_lot_of_difficulty;cannot_do_at_all;a_lot_of_difficulty
e6b0ce60-d9d1-482a-86e2-4b4e0083102e;male;51;;;some_difficulty;;;
